"Product GID","Product handle","Product title","Metafield namespace","Metafield key","Metafield type","Metafield value"
"gid://shopify/Product/1774388805702","dss212s-u5-2u-12-bay-3-5-hdd-12g-sas-redundant-node-single-xeon-sp","DSS212S-U5 2U 12 BAY 3.5"" HDD 12G SAS REDUNDANT NODE SINGLE XEON SP","global","WEIGHT","string","Net Weight 50lbs w/o Hard Drives; Gross Weight: 68 lbs"
"gid://shopify/Product/1774388805702","dss212s-u5-2u-12-bay-3-5-hdd-12g-sas-redundant-node-single-xeon-sp","DSS212S-U5 2U 12 BAY 3.5"" HDD 12G SAS REDUNDANT NODE SINGLE XEON SP","global","SKU","string","BD21233U5SM18-A"
"gid://shopify/Product/1774388805702","dss212s-u5-2u-12-bay-3-5-hdd-12g-sas-redundant-node-single-xeon-sp","DSS212S-U5 2U 12 BAY 3.5"" HDD 12G SAS REDUNDANT NODE SINGLE XEON SP","global","resource_Firmware","string","SMT_X11AST2500_122"
"gid://shopify/Product/1774388805702","dss212s-u5-2u-12-bay-3-5-hdd-12g-sas-redundant-node-single-xeon-sp","DSS212S-U5 2U 12 BAY 3.5"" HDD 12G SAS REDUNDANT NODE SINGLE XEON SP","customNameSpace","CustomKey","string","My Custom Value"
"gid://shopify/Product/1774388805702","dss212s-u5-2u-12-bay-3-5-hdd-12g-sas-redundant-node-single-xeon-sp","DSS212S-U5 2U 12 BAY 3.5"" HDD 12G SAS REDUNDANT NODE SINGLE XEON SP","global","BIOS-Group-1-File-1","string","https://cdn.shopify.com/s/files/1/0028/7509/7153/t/6/assets/X11SPW7_606-1528760682773.zip?8514900643335761630"
"gid://shopify/Product/1774388805702","dss212s-u5-2u-12-bay-3-5-hdd-12g-sas-redundant-node-single-xeon-sp","DSS212S-U5 2U 12 BAY 3.5"" HDD 12G SAS REDUNDANT NODE SINGLE XEON SP","global","BIOS-Group-1-Filename-1","string","X11SPW7_606.zip"
"gid://shopify/Product/1774388805702","dss212s-u5-2u-12-bay-3-5-hdd-12g-sas-redundant-node-single-xeon-sp","DSS212S-U5 2U 12 BAY 3.5"" HDD 12G SAS REDUNDANT NODE SINGLE XEON SP","global","Firmware-Group-1-File-1","string","https://cdn.shopify.com/s/files/1/0028/7509/7153/t/6/assets/SMT_X11AST2500_122-1528760682890.zip?5146454636025410870"
"gid://shopify/Product/1774388805702","dss212s-u5-2u-12-bay-3-5-hdd-12g-sas-redundant-node-single-xeon-sp","DSS212S-U5 2U 12 BAY 3.5"" HDD 12G SAS REDUNDANT NODE SINGLE XEON SP","global","Firmware-Group-1-Filename-1","string","SMT_X11AST2500_122.zip"
"gid://shopify/Product/1774388805702","dss212s-u5-2u-12-bay-3-5-hdd-12g-sas-redundant-node-single-xeon-sp","DSS212S-U5 2U 12 BAY 3.5"" HDD 12G SAS REDUNDANT NODE SINGLE XEON SP","global","resource_Product Brief","string","PB-DuraStreams_Intel_E"
"gid://shopify/Product/1774388805702","dss212s-u5-2u-12-bay-3-5-hdd-12g-sas-redundant-node-single-xeon-sp","DSS212S-U5 2U 12 BAY 3.5"" HDD 12G SAS REDUNDANT NODE SINGLE XEON SP","global","processor","string","Intel"
"gid://shopify/Product/1774389231686","dss212s-un-2u-12-bays-3-5-hdd-12g-sas-redundant-node-single-epyc-1200w-hrp","DSS212S-UN 2U 12 BAYS 3.5"" HDD 12G SAS REDUNDANT NODE SINGLE EPYC 1200W HRP","global","100_System","string","System"
"gid://shopify/Product/1774389231686","dss212s-un-2u-12-bays-3-5-hdd-12g-sas-redundant-node-single-epyc-1200w-hrp","DSS212S-UN 2U 12 BAYS 3.5"" HDD 12G SAS REDUNDANT NODE SINGLE EPYC 1200W HRP","global","110_Processor","string","Each Node: Supports single socket AMD EPYC&trade; up to 180W TDP socket SP3"
"gid://shopify/Product/1774389231686","dss212s-un-2u-12-bays-3-5-hdd-12g-sas-redundant-node-single-epyc-1200w-hrp","DSS212S-UN 2U 12 BAYS 3.5"" HDD 12G SAS REDUNDANT NODE SINGLE EPYC 1200W HRP","global","130_System Memory","string","Each Node: Supports up to 16x DIMM DDR4 RDIMM/L 2400"
"gid://shopify/Product/1774389231686","dss212s-un-2u-12-bays-3-5-hdd-12g-sas-redundant-node-single-epyc-1200w-hrp","DSS212S-UN 2U 12 BAYS 3.5"" HDD 12G SAS REDUNDANT NODE SINGLE EPYC 1200W HRP","global","170_Storage","string","Each Node: 36 ports 12G SAS Expander with 3 SFF8643 Connectors"
"gid://shopify/Product/1774389231686","dss212s-un-2u-12-bays-3-5-hdd-12g-sas-redundant-node-single-epyc-1200w-hrp","DSS212S-UN 2U 12 BAYS 3.5"" HDD 12G SAS REDUNDANT NODE SINGLE EPYC 1200W HRP","global","305_Expansion","string","Each Node: 2x PCI-E3.0 x 16; 1x PCI-E3.0x16 OCP 2.0"
"gid://shopify/Product/1774389231686","dss212s-un-2u-12-bays-3-5-hdd-12g-sas-redundant-node-single-epyc-1200w-hrp","DSS212S-UN 2U 12 BAYS 3.5"" HDD 12G SAS REDUNDANT NODE SINGLE EPYC 1200W HRP","global","700_Environment","string","Environment"
"gid://shopify/Product/1774389231686","dss212s-un-2u-12-bays-3-5-hdd-12g-sas-redundant-node-single-epyc-1200w-hrp","DSS212S-UN 2U 12 BAYS 3.5"" HDD 12G SAS REDUNDANT NODE SINGLE EPYC 1200W HRP","global","710_Operating Temperature","string","0&deg;C ~ 35&deg;C"
"gid://shopify/Product/1774389231686","dss212s-un-2u-12-bays-3-5-hdd-12g-sas-redundant-node-single-epyc-1200w-hrp","DSS212S-UN 2U 12 BAYS 3.5"" HDD 12G SAS REDUNDANT NODE SINGLE EPYC 1200W HRP","global","720_Storage Temperature","string","-20&deg;C ~ 70&deg;C"
"gid://shopify/Product/1774389231686","dss212s-un-2u-12-bays-3-5-hdd-12g-sas-redundant-node-single-epyc-1200w-hrp","DSS212S-UN 2U 12 BAYS 3.5"" HDD 12G SAS REDUNDANT NODE SINGLE EPYC 1200W HRP","global","730_Relative Humidity","string","5% ~ 95% relative humidity, non-condensing"
"gid://shopify/Product/1774389231686","dss212s-un-2u-12-bays-3-5-hdd-12g-sas-redundant-node-single-epyc-1200w-hrp","DSS212S-UN 2U 12 BAYS 3.5"" HDD 12G SAS REDUNDANT NODE SINGLE EPYC 1200W HRP","global","800_Physical","string","Physical"
"gid://shopify/Product/1774389231686","dss212s-un-2u-12-bays-3-5-hdd-12g-sas-redundant-node-single-epyc-1200w-hrp","DSS212S-UN 2U 12 BAYS 3.5"" HDD 12G SAS REDUNDANT NODE SINGLE EPYC 1200W HRP","global","810_Dimensions (W x H x D)","string","System: 26.5""x19""x3.5"" (LxWxH) Packaging: 37“x25.2""x13.8: (LxWxH)"
"gid://shopify/Product/1774389231686","dss212s-un-2u-12-bays-3-5-hdd-12g-sas-redundant-node-single-epyc-1200w-hrp","DSS212S-UN 2U 12 BAYS 3.5"" HDD 12G SAS REDUNDANT NODE SINGLE EPYC 1200W HRP","global","820_Weights","string","Net Weight: 50lbs without Hard Drives Gross Weight: 68lbs"
"gid://shopify/Product/1774389231686","dss212s-un-2u-12-bays-3-5-hdd-12g-sas-redundant-node-single-epyc-1200w-hrp","DSS212S-UN 2U 12 BAYS 3.5"" HDD 12G SAS REDUNDANT NODE SINGLE EPYC 1200W HRP","global","family","string","server"
"gid://shopify/Product/1774389231686","dss212s-un-2u-12-bays-3-5-hdd-12g-sas-redundant-node-single-epyc-1200w-hrp","DSS212S-UN 2U 12 BAYS 3.5"" HDD 12G SAS REDUNDANT NODE SINGLE EPYC 1200W HRP","global","product series","string","DuraStreams"
"gid://shopify/Product/1774389231686","dss212s-un-2u-12-bays-3-5-hdd-12g-sas-redundant-node-single-epyc-1200w-hrp","DSS212S-UN 2U 12 BAYS 3.5"" HDD 12G SAS REDUNDANT NODE SINGLE EPYC 1200W HRP","global","resource_Data Sheet","string","DS_DSS212S-UN_E"
"gid://shopify/Product/1774389231686","dss212s-un-2u-12-bays-3-5-hdd-12g-sas-redundant-node-single-epyc-1200w-hrp","DSS212S-UN 2U 12 BAYS 3.5"" HDD 12G SAS REDUNDANT NODE SINGLE EPYC 1200W HRP","global","title","string","DSS212S-UN"
"gid://shopify/Product/1774389231686","dss212s-un-2u-12-bays-3-5-hdd-12g-sas-redundant-node-single-epyc-1200w-hrp","DSS212S-UN 2U 12 BAYS 3.5"" HDD 12G SAS REDUNDANT NODE SINGLE EPYC 1200W HRP","global","171_Driver Bays","string","12 hot-swap 3.5"" 12G/6G SAS/SATA drive bay; Each node: 2x internal 2.5"" 7mm for OS drive bays"
"gid://shopify/Product/1774389231686","dss212s-un-2u-12-bays-3-5-hdd-12g-sas-redundant-node-single-epyc-1200w-hrp","DSS212S-UN 2U 12 BAYS 3.5"" HDD 12G SAS REDUNDANT NODE SINGLE EPYC 1200W HRP","global","220_Cooling","string","Each node: 5x 40mm fans"
"gid://shopify/Product/1774389231686","dss212s-un-2u-12-bays-3-5-hdd-12g-sas-redundant-node-single-epyc-1200w-hrp","DSS212S-UN 2U 12 BAYS 3.5"" HDD 12G SAS REDUNDANT NODE SINGLE EPYC 1200W HRP","global","739_HTS Code","string","8473 30 5100"
"gid://shopify/Product/1774389231686","dss212s-un-2u-12-bays-3-5-hdd-12g-sas-redundant-node-single-epyc-1200w-hrp","DSS212S-UN 2U 12 BAYS 3.5"" HDD 12G SAS REDUNDANT NODE SINGLE EPYC 1200W HRP","global","740_ECCN","string","4A994"
"gid://shopify/Product/1774389231686","dss212s-un-2u-12-bays-3-5-hdd-12g-sas-redundant-node-single-epyc-1200w-hrp","DSS212S-UN 2U 12 BAYS 3.5"" HDD 12G SAS REDUNDANT NODE SINGLE EPYC 1200W HRP","global","741_Compliance","string","CE, FCC Class A, RoHS 6/6 compliant"
"gid://shopify/Product/1774389231686","dss212s-un-2u-12-bays-3-5-hdd-12g-sas-redundant-node-single-epyc-1200w-hrp","DSS212S-UN 2U 12 BAYS 3.5"" HDD 12G SAS REDUNDANT NODE SINGLE EPYC 1200W HRP","global","resource_AVL","string","DSS212S-UN-DSS316S-UN-AVL"
"gid://shopify/Product/1774389231686","dss212s-un-2u-12-bays-3-5-hdd-12g-sas-redundant-node-single-epyc-1200w-hrp","DSS212S-UN 2U 12 BAYS 3.5"" HDD 12G SAS REDUNDANT NODE SINGLE EPYC 1200W HRP","global","resource_BIOS","string","Tyan S8026GM2NRE"
"gid://shopify/Product/1774389231686","dss212s-un-2u-12-bays-3-5-hdd-12g-sas-redundant-node-single-epyc-1200w-hrp","DSS212S-UN 2U 12 BAYS 3.5"" HDD 12G SAS REDUNDANT NODE SINGLE EPYC 1200W HRP","global","resource_Install Guide","string","DSS212S-UN-QG"
"gid://shopify/Product/1774389231686","dss212s-un-2u-12-bays-3-5-hdd-12g-sas-redundant-node-single-epyc-1200w-hrp","DSS212S-UN 2U 12 BAYS 3.5"" HDD 12G SAS REDUNDANT NODE SINGLE EPYC 1200W HRP","global","resource_Product Brief","string","PB-DuraStreams_AMD_E"
"gid://shopify/Product/1774389231686","dss212s-un-2u-12-bays-3-5-hdd-12g-sas-redundant-node-single-epyc-1200w-hrp","DSS212S-UN 2U 12 BAYS 3.5"" HDD 12G SAS REDUNDANT NODE SINGLE EPYC 1200W HRP","global","processor","string","AMD"
"gid://shopify/Product/1774389624902","dss224j-s3-2u-24-bays","DSS224J-S3 2U 24 BAYS 2.5"" HDD/SSD 12G SAS DUAL EXPANDER JBOD 500W HRP","global","100_System","string","System"
"gid://shopify/Product/1774389624902","dss224j-s3-2u-24-bays","DSS224J-S3 2U 24 BAYS 2.5"" HDD/SSD 12G SAS DUAL EXPANDER JBOD 500W HRP","global","170_Storage","string","24x 2.5"" 12G SAS dual-ported Tray-less drive bays"
"gid://shopify/Product/1774389624902","dss224j-s3-2u-24-bays","DSS224J-S3 2U 24 BAYS 2.5"" HDD/SSD 12G SAS DUAL EXPANDER JBOD 500W HRP","global","700_Environment","string","Environment"
"gid://shopify/Product/1774389624902","dss224j-s3-2u-24-bays","DSS224J-S3 2U 24 BAYS 2.5"" HDD/SSD 12G SAS DUAL EXPANDER JBOD 500W HRP","global","710_Operating Temperature","string","0&deg;C ~ 35&deg;C"
"gid://shopify/Product/1774389624902","dss224j-s3-2u-24-bays","DSS224J-S3 2U 24 BAYS 2.5"" HDD/SSD 12G SAS DUAL EXPANDER JBOD 500W HRP","global","720_Storage Temperature","string","-20&deg;C ~ 70&deg;C"
"gid://shopify/Product/1774389624902","dss224j-s3-2u-24-bays","DSS224J-S3 2U 24 BAYS 2.5"" HDD/SSD 12G SAS DUAL EXPANDER JBOD 500W HRP","global","730_Relative Humidity","string","5% ~ 95% relative humidity, non-condensing"
"gid://shopify/Product/1774389624902","dss224j-s3-2u-24-bays","DSS224J-S3 2U 24 BAYS 2.5"" HDD/SSD 12G SAS DUAL EXPANDER JBOD 500W HRP","global","800_Physical","string","Physical"
"gid://shopify/Product/1774389624902","dss224j-s3-2u-24-bays","DSS224J-S3 2U 24 BAYS 2.5"" HDD/SSD 12G SAS DUAL EXPANDER JBOD 500W HRP","global","810_Dimensions (W x H x D)","string","System: 20.5""x19""x3.5"" (LxWxH) Packaging: 33""x 25""x11.5""(LxWxH)"
"gid://shopify/Product/1774389624902","dss224j-s3-2u-24-bays","DSS224J-S3 2U 24 BAYS 2.5"" HDD/SSD 12G SAS DUAL EXPANDER JBOD 500W HRP","global","820_Weights","string","40lbs w/o Drives"
"gid://shopify/Product/1774389624902","dss224j-s3-2u-24-bays","DSS224J-S3 2U 24 BAYS 2.5"" HDD/SSD 12G SAS DUAL EXPANDER JBOD 500W HRP","global","family","string","server"
"gid://shopify/Product/1774389624902","dss224j-s3-2u-24-bays","DSS224J-S3 2U 24 BAYS 2.5"" HDD/SSD 12G SAS DUAL EXPANDER JBOD 500W HRP","global","product series","string","DuraStreams"
"gid://shopify/Product/1774389624902","dss224j-s3-2u-24-bays","DSS224J-S3 2U 24 BAYS 2.5"" HDD/SSD 12G SAS DUAL EXPANDER JBOD 500W HRP","global","title","string","DSS224J-S3"
"gid://shopify/Product/1774389624902","dss224j-s3-2u-24-bays","DSS224J-S3 2U 24 BAYS 2.5"" HDD/SSD 12G SAS DUAL EXPANDER JBOD 500W HRP","global","220_Cooling","string","Redundant dual 80mm exhaust fan in PSU modules with Smart Fan control for optimized cooling"
"gid://shopify/Product/1774389624902","dss224j-s3-2u-24-bays","DSS224J-S3 2U 24 BAYS 2.5"" HDD/SSD 12G SAS DUAL EXPANDER JBOD 500W HRP","global","739_HTS Code","string","8473 30 5100"
"gid://shopify/Product/1774389624902","dss224j-s3-2u-24-bays","DSS224J-S3 2U 24 BAYS 2.5"" HDD/SSD 12G SAS DUAL EXPANDER JBOD 500W HRP","global","740_ECCN","string","4A994"
"gid://shopify/Product/1774389624902","dss224j-s3-2u-24-bays","DSS224J-S3 2U 24 BAYS 2.5"" HDD/SSD 12G SAS DUAL EXPANDER JBOD 500W HRP","global","741_Compliance","string","CE, FCC Class A, RoHS 6/6 compliant"
"gid://shopify/Product/1774389624902","dss224j-s3-2u-24-bays","DSS224J-S3 2U 24 BAYS 2.5"" HDD/SSD 12G SAS DUAL EXPANDER JBOD 500W HRP","global","resource_BIOS","string","JNM-2.0.5-BIOS"
"gid://shopify/Product/1774389624902","dss224j-s3-2u-24-bays","DSS224J-S3 2U 24 BAYS 2.5"" HDD/SSD 12G SAS DUAL EXPANDER JBOD 500W HRP","global","301_I/O","string","2x SFF8644 12G SAS lanes Uplink host / expander <br>1x SFF8644 12G SAS lanes Downlink / expander <br>1x RJ45 for remote management / expander <br>1x mini Jack for RS232 management"
"gid://shopify/Product/1774389624902","dss224j-s3-2u-24-bays","DSS224J-S3 2U 24 BAYS 2.5"" HDD/SSD 12G SAS DUAL EXPANDER JBOD 500W HRP","global","115_Expander","string","Single or Dual LSI 12G SAS Expander"
"gid://shopify/Product/1774389624902","dss224j-s3-2u-24-bays","DSS224J-S3 2U 24 BAYS 2.5"" HDD/SSD 12G SAS DUAL EXPANDER JBOD 500W HRP","global","172_Enclosure Management","string","HDD Status/Indentifier LEDs, Smart Fan, Thermal Monitor, HDD Monitor, Voltage Monitor, Inband SES 2 support"
"gid://shopify/Product/1774389624902","dss224j-s3-2u-24-bays","DSS224J-S3 2U 24 BAYS 2.5"" HDD/SSD 12G SAS DUAL EXPANDER JBOD 500W HRP","global","resource_Firmware","string","fwsas3x36-Firmware"
"gid://shopify/Product/1774389624902","dss224j-s3-2u-24-bays","DSS224J-S3 2U 24 BAYS 2.5"" HDD/SSD 12G SAS DUAL EXPANDER JBOD 500W HRP","global","resource_MFG file","string","mfgsas3x36R-MFG-File"
"gid://shopify/Product/1774389624902","dss224j-s3-2u-24-bays","DSS224J-S3 2U 24 BAYS 2.5"" HDD/SSD 12G SAS DUAL EXPANDER JBOD 500W HRP","global","169_Controller Support","string","12Gb/s Host-based RAID Controller cards and HBAs with external connectivity"
"gid://shopify/Product/1774389624902","dss224j-s3-2u-24-bays","DSS224J-S3 2U 24 BAYS 2.5"" HDD/SSD 12G SAS DUAL EXPANDER JBOD 500W HRP","global","resource_Data Sheet","string","DS_DSS224J-S3_E"
"gid://shopify/Product/1774389624902","dss224j-s3-2u-24-bays","DSS224J-S3 2U 24 BAYS 2.5"" HDD/SSD 12G SAS DUAL EXPANDER JBOD 500W HRP","global","processor","string","JBOD"
"gid://shopify/Product/2041801310278","dss224n-un-2u-24-bays-nvme-redundant-node-single-epyc-1200w-hrp","DSS224N-UN 2U 24 BAYS NVMe REDUNDANT NODE SINGLE EPYC 1200W HRP","global","title","string","DSS224N-UN"
"gid://shopify/Product/2041801310278","dss224n-un-2u-24-bays-nvme-redundant-node-single-epyc-1200w-hrp","DSS224N-UN 2U 24 BAYS NVMe REDUNDANT NODE SINGLE EPYC 1200W HRP","global","resource_Data Sheet","string","DS_DSS224N-UN_E"
"gid://shopify/Product/2041801310278","dss224n-un-2u-24-bays-nvme-redundant-node-single-epyc-1200w-hrp","DSS224N-UN 2U 24 BAYS NVMe REDUNDANT NODE SINGLE EPYC 1200W HRP","global","820_Weights","string","Net Weight: 55lbs w/o Hard Drives<br> Gross Weight: 77lbs"
"gid://shopify/Product/2041801310278","dss224n-un-2u-24-bays-nvme-redundant-node-single-epyc-1200w-hrp","DSS224N-UN 2U 24 BAYS NVMe REDUNDANT NODE SINGLE EPYC 1200W HRP","global","810_Dimensions (W x H x D)","string","System: 30”x19”x3.5” (LxWxH)<br>Packaging: 37”x 25”x12”(LxWxH)"
"gid://shopify/Product/2041801310278","dss224n-un-2u-24-bays-nvme-redundant-node-single-epyc-1200w-hrp","DSS224N-UN 2U 24 BAYS NVMe REDUNDANT NODE SINGLE EPYC 1200W HRP","global","800_Physical","string","Physical"
"gid://shopify/Product/2041801310278","dss224n-un-2u-24-bays-nvme-redundant-node-single-epyc-1200w-hrp","DSS224N-UN 2U 24 BAYS NVMe REDUNDANT NODE SINGLE EPYC 1200W HRP","global","741_Compliance","string","CE, FCC Class A, RoHS 6/6 compliant"
"gid://shopify/Product/2041801310278","dss224n-un-2u-24-bays-nvme-redundant-node-single-epyc-1200w-hrp","DSS224N-UN 2U 24 BAYS NVMe REDUNDANT NODE SINGLE EPYC 1200W HRP","global","740_ECCN","string","4A994"
"gid://shopify/Product/2041801310278","dss224n-un-2u-24-bays-nvme-redundant-node-single-epyc-1200w-hrp","DSS224N-UN 2U 24 BAYS NVMe REDUNDANT NODE SINGLE EPYC 1200W HRP","global","739_HTS Code","string","8473 30 5100"
"gid://shopify/Product/2041801310278","dss224n-un-2u-24-bays-nvme-redundant-node-single-epyc-1200w-hrp","DSS224N-UN 2U 24 BAYS NVMe REDUNDANT NODE SINGLE EPYC 1200W HRP","global","730_Relative Humidity","string","5% ~ 95% relative humidity, non-condensing"
"gid://shopify/Product/2041801310278","dss224n-un-2u-24-bays-nvme-redundant-node-single-epyc-1200w-hrp","DSS224N-UN 2U 24 BAYS NVMe REDUNDANT NODE SINGLE EPYC 1200W HRP","global","720_Storage Temperature","string","-20&deg;C ~ 70&deg;C"
"gid://shopify/Product/2041801310278","dss224n-un-2u-24-bays-nvme-redundant-node-single-epyc-1200w-hrp","DSS224N-UN 2U 24 BAYS NVMe REDUNDANT NODE SINGLE EPYC 1200W HRP","global","710_Operating Temperature","string","0&deg;C ~ 35&deg;C"
"gid://shopify/Product/2041801310278","dss224n-un-2u-24-bays-nvme-redundant-node-single-epyc-1200w-hrp","DSS224N-UN 2U 24 BAYS NVMe REDUNDANT NODE SINGLE EPYC 1200W HRP","global","700_Environment","string","Environment"
"gid://shopify/Product/2041801310278","dss224n-un-2u-24-bays-nvme-redundant-node-single-epyc-1200w-hrp","DSS224N-UN 2U 24 BAYS NVMe REDUNDANT NODE SINGLE EPYC 1200W HRP","global","501_Power","string","1+1 1200W AC/DC or -48VDC/DC high efficiency 80plus Platinum redundant power supplies"
"gid://shopify/Product/2041801310278","dss224n-un-2u-24-bays-nvme-redundant-node-single-epyc-1200w-hrp","DSS224N-UN 2U 24 BAYS NVMe REDUNDANT NODE SINGLE EPYC 1200W HRP","global","302_Front I/O","string","Power On/Off switch & LED<br> Locate switch & LED<br>Reset switch<br> System warning LED<br> 4x LAN LED"
"gid://shopify/Product/2041801310278","dss224n-un-2u-24-bays-nvme-redundant-node-single-epyc-1200w-hrp","DSS224N-UN 2U 24 BAYS NVMe REDUNDANT NODE SINGLE EPYC 1200W HRP","global","299_Other Features","string","Dedicated GbE for IPMI 2.0"
"gid://shopify/Product/2041801310278","dss224n-un-2u-24-bays-nvme-redundant-node-single-epyc-1200w-hrp","DSS224N-UN 2U 24 BAYS NVMe REDUNDANT NODE SINGLE EPYC 1200W HRP","global","220_Cooling","string","Each node: 5x 40mm fans"
"gid://shopify/Product/2041801310278","dss224n-un-2u-24-bays-nvme-redundant-node-single-epyc-1200w-hrp","DSS224N-UN 2U 24 BAYS NVMe REDUNDANT NODE SINGLE EPYC 1200W HRP","global","211_Supported OS","string","Windows 2012 R2<br> Windows 2016 Server<br> RHEL 7.4<br> SLES 12 SP2<br> Ubuntu 17.04<br> For other OS, please contact us"
"gid://shopify/Product/2041801310278","dss224n-un-2u-24-bays-nvme-redundant-node-single-epyc-1200w-hrp","DSS224N-UN 2U 24 BAYS NVMe REDUNDANT NODE SINGLE EPYC 1200W HRP","global","171_Driver Bays","string","24x 2.5” 15mm hot-swap U.2 NVMe drive bays <br> each node has 2x internal 7mm SATA drives for OS"
"gid://shopify/Product/2041801310278","dss224n-un-2u-24-bays-nvme-redundant-node-single-epyc-1200w-hrp","DSS224N-UN 2U 24 BAYS NVMe REDUNDANT NODE SINGLE EPYC 1200W HRP","global","161_Network","string","Each Node: 2x GbE ports, 1x GbE dedicated for IPMI"
"gid://shopify/Product/2041801310278","dss224n-un-2u-24-bays-nvme-redundant-node-single-epyc-1200w-hrp","DSS224N-UN 2U 24 BAYS NVMe REDUNDANT NODE SINGLE EPYC 1200W HRP","global","130_System Memory","string","Each Node: Supports up to 16x DIMMs DDR4 RDIMM/L 2400"
"gid://shopify/Product/2041801310278","dss224n-un-2u-24-bays-nvme-redundant-node-single-epyc-1200w-hrp","DSS224N-UN 2U 24 BAYS NVMe REDUNDANT NODE SINGLE EPYC 1200W HRP","global","110_Processor","string","Each Node: Supports single socket AMD EPYC&trade; up to 180W TDP socket SP3"
"gid://shopify/Product/2041801310278","dss224n-un-2u-24-bays-nvme-redundant-node-single-epyc-1200w-hrp","DSS224N-UN 2U 24 BAYS NVMe REDUNDANT NODE SINGLE EPYC 1200W HRP","global","100_System","string","System"
"gid://shopify/Product/2041801310278","dss224n-un-2u-24-bays-nvme-redundant-node-single-epyc-1200w-hrp","DSS224N-UN 2U 24 BAYS NVMe REDUNDANT NODE SINGLE EPYC 1200W HRP","global","processor","string","AMD"
"gid://shopify/Product/2041801310278","dss224n-un-2u-24-bays-nvme-redundant-node-single-epyc-1200w-hrp","DSS224N-UN 2U 24 BAYS NVMe REDUNDANT NODE SINGLE EPYC 1200W HRP","global","product series","string","DuraStreams"
"gid://shopify/Product/2041801310278","dss224n-un-2u-24-bays-nvme-redundant-node-single-epyc-1200w-hrp","DSS224N-UN 2U 24 BAYS NVMe REDUNDANT NODE SINGLE EPYC 1200W HRP","global","family","string","server"
"gid://shopify/Product/1774390181958","dss224s-d5-2u-24-bays","DSS224S-D5 2U 24 BAYS 2.5"" 12G SAS REDUNDANT NODE DUAL XEON SP 1200W HRP","global","100_System","string","System"
"gid://shopify/Product/1774390181958","dss224s-d5-2u-24-bays","DSS224S-D5 2U 24 BAYS 2.5"" 12G SAS REDUNDANT NODE DUAL XEON SP 1200W HRP","global","110_Processor","string","Each Node: Supports Single Socket Intel&reg; Xeon&reg; P Skylake up to 205W TDP socket LGA3647"
"gid://shopify/Product/1774390181958","dss224s-d5-2u-24-bays","DSS224S-D5 2U 24 BAYS 2.5"" 12G SAS REDUNDANT NODE DUAL XEON SP 1200W HRP","global","120_System Chipset","string","Intel C621 chipset"
"gid://shopify/Product/1774390181958","dss224s-d5-2u-24-bays","DSS224S-D5 2U 24 BAYS 2.5"" 12G SAS REDUNDANT NODE DUAL XEON SP 1200W HRP","global","130_System Memory","string","Each node: Supports 16x DIMMs DDR4 RDIMM/RDIMM 3DS/LRDIMM/LRDIMM 3DS 2666"
"gid://shopify/Product/1774390181958","dss224s-d5-2u-24-bays","DSS224S-D5 2U 24 BAYS 2.5"" 12G SAS REDUNDANT NODE DUAL XEON SP 1200W HRP","global","170_Storage","string","Each node: 36 ports 12G SAS Expander with 3 SFF8643 Connectors"
"gid://shopify/Product/1774390181958","dss224s-d5-2u-24-bays","DSS224S-D5 2U 24 BAYS 2.5"" 12G SAS REDUNDANT NODE DUAL XEON SP 1200W HRP","global","305_Expansion","string","Each node: 2x PCIe Gen3 x 16 slots; 1x PCIe Gen3 x16 OCP Storage Mezz,; 1x PCIe Gen3 x16 OCP NIC"
